# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-18 16:24:10 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14076500 DESCHUTES RIVER NEAR CULVER, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14076500
#            TS   parameter     statistic     Description
#        113391       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        113392       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        113393       00010     00003     Temperature, water, degrees Celsius (Mean)
#        113394       00060     00003     Discharge, cubic feet per second (Mean)
#        218322       00011     00001     Temperature, water, degrees Fahrenheit (Maximum)
#        218323       00011     00002     Temperature, water, degrees Fahrenheit (Minimum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	113394_00060_00003	113394_00060_00003_cd	218322_00011_00001	218322_00011_00001_cd	218323_00011_00002	218323_00011_00002_cd
USGS	14076500	1964-12-14	1160	A	40.0	A	39.0	A
USGS	14076500	1964-12-15	1170	A	40.0	A	39.0	A
USGS	14076500	1964-12-16	1120	A	39.0	A	36.0	A
USGS	14076500	1964-12-17	1030	A	36.0	A	35.0	A
USGS	14076500	1964-12-18	960	A	36.0	A	35.0	A
USGS	14076500	1964-12-19	1120	A	36.0	A	35.0	A
USGS	14076500	1964-12-20	1150	A	37.0	A	36.0	A
USGS	14076500	1964-12-21	1280	A	38.0	A	36.0	A
USGS	14076500	1964-12-22	3050	A	37.0	A	36.0	A
USGS	14076500	1964-12-23	4780	A	38.0	A	37.0	A
USGS	14076500	1964-12-24	4790	A	39.0	A	38.0	A
USGS	14076500	1964-12-25	3650	A	39.0	A	39.0	A
USGS	14076500	1964-12-26	4090	A	39.0	A	38.0	A
USGS	14076500	1964-12-27	4260	A	38.0	A	36.0	A
USGS	14076500	1964-12-28	3800	A	36.0	A	35.0	A
USGS	14076500	1964-12-29	3020	A	35.0	A	35.0	A
USGS	14076500	1964-12-30	2790	A	35.0	A	35.0	A
USGS	14076500	1964-12-31	2670	A	35.0	A	35.0	A
USGS	14076500	1965-01-01	2390	A	35.0	A	35.0	A
USGS	14076500	1965-01-02	1710	A	37.0	A	35.0	A
USGS	14076500	1965-01-03	1550	A	37.0	A	37.0	A
USGS	14076500	1965-01-04	1880	A	37.0	A	36.0	A
USGS	14076500	1965-01-05	1970	A	38.0	A	37.0	A
USGS	14076500	1965-01-06	1840	A	38.0	A	38.0	A
USGS	14076500	1965-01-07	1810	A	38.0	A	38.0	A
USGS	14076500	1965-01-08	1780	A	38.0	A	37.0	A
USGS	14076500	1965-01-09	1720	A	38.0	A	37.0	A
USGS	14076500	1965-01-10	1690	A	39.0	A	38.0	A
USGS	14076500	1965-01-11	1690	A	39.0	A	39.0	A
USGS	14076500	1965-01-12	1480	A	39.0	A	39.0	A
USGS	14076500	1965-01-13	1360	A	39.0	A	39.0	A
USGS	14076500	1965-01-14	1370	A	40.0	A	39.0	A
USGS	14076500	1965-01-15	1380	A	41.0	A	40.0	A
USGS	14076500	1965-01-16	1500	A	41.0	A	40.0	A
USGS	14076500	1965-01-17	1530	A	40.0	A	40.0	A
USGS	14076500	1965-01-18	1520	A	41.0	A	40.0	A
USGS	14076500	1965-01-19	1460	A	41.0	A	41.0	A
USGS	14076500	1965-01-20	1440	A	42.0	A	41.0	A
USGS	14076500	1965-01-21	1460	A	42.0	A	42.0	A
USGS	14076500	1965-01-22	1480	A	42.0	A	42.0	A
USGS	14076500	1965-01-23	1490	A	43.0	A	42.0	A
USGS	14076500	1965-01-24	1480	A	42.0	A	42.0	A
USGS	14076500	1965-01-25	1480	A	42.0	A	42.0	A
USGS	14076500	1965-01-26	1530	A	42.0	A	41.0	A
USGS	14076500	1965-01-27	1700	A	43.0	A	42.0	A
USGS	14076500	1965-01-28	1750	A	44.0	A	43.0	A
USGS	14076500	1965-01-29	1950	A	44.0	A	44.0	A
USGS	14076500	1965-01-30	2220	A	44.0	A	44.0	A
USGS	14076500	1965-01-31	2210	A	44.0	A	42.0	A
USGS	14076500	1965-02-01	1940	A	42.0	A	40.0	A
USGS	14076500	1965-02-02	1900	A	42.0	A	39.0	A
USGS	14076500	1965-02-03	1850	A	40.0	A	40.0	A
USGS	14076500	1965-02-04	1840	A	42.0	A	40.0	A
USGS	14076500	1965-02-05	1750	A	42.0	A	42.0	A
USGS	14076500	1965-02-06	1800	A	42.0	A	41.0	A
USGS	14076500	1965-02-07	1720	A	41.0	A	40.0	A
USGS	14076500	1965-02-08	1660	A	41.0	A	41.0	A
USGS	14076500	1965-02-09	1620	A	41.0	A	40.0	A
USGS	14076500	1965-02-10	1560	A	41.0	A	40.0	A
USGS	14076500	1965-02-11	1480	A	41.0	A	40.0	A
USGS	14076500	1965-02-12	1440	A	42.0	A	41.0	A
USGS	14076500	1965-02-13	1440	A	43.0	A	42.0	A
USGS	14076500	1965-02-14	1440	A	43.0	A	42.0	A
USGS	14076500	1965-02-15	1440	A	42.0	A	42.0	A
USGS	14076500	1965-02-16	1440	A	44.0	A	42.0	A
USGS	14076500	1965-02-17	1490	A	44.0	A	43.0	A
USGS	14076500	1965-02-18	1300	A	45.0	A	44.0	A
USGS	14076500	1965-02-19	1280	A	45.0	A	45.0	A
USGS	14076500	1965-02-20	1240	A	45.0	A	45.0	A
USGS	14076500	1965-02-21	1240	A	45.0	A	45.0	A
USGS	14076500	1965-02-22	1250	A	45.0	A	45.0	A
USGS	14076500	1965-02-23	1460	A	45.0	A	44.0	A
USGS	14076500	1965-02-24	1480	A	45.0	A	44.0	A
USGS	14076500	1965-02-25	1500	A	45.0	A	45.0	A
USGS	14076500	1965-02-26	1480	A	46.0	A	45.0	A
USGS	14076500	1965-02-27	1490	A	46.0	A	46.0	A
USGS	14076500	1965-02-28	1500	A	46.0	A	45.0	A
USGS	14076500	1965-03-01	1540	A	45.0	A	43.0	A
USGS	14076500	1965-03-02	1540	A	44.0	A	43.0	A
USGS	14076500	1965-03-03	1540	A	45.0	A	44.0	A
USGS	14076500	1965-03-04	1520	A	45.0	A	44.0	A
USGS	14076500	1965-03-05	1500	A	46.0	A	45.0	A
USGS	14076500	1965-03-06	1430	A	46.0	A	45.0	A
USGS	14076500	1965-03-07	1420	A	46.0	A	46.0	A
USGS	14076500	1965-03-08	1420	A	47.0	A	46.0	A
USGS	14076500	1965-03-09	1420	A	47.0	A	46.0	A
USGS	14076500	1965-03-10	1190	A	48.0	A	47.0	A
USGS	14076500	1965-03-11	1140	A	48.0	A	47.0	A
USGS	14076500	1965-03-12	1180	A	48.0	A	47.0	A
USGS	14076500	1965-03-13	1200	A	47.0	A	46.0	A
USGS	14076500	1965-03-14	1240	A	47.0	A	46.0	A
USGS	14076500	1965-03-15	1170	A	47.0	A	46.0	A
USGS	14076500	1965-03-16	1150	A	47.0	A	46.0	A
USGS	14076500	1965-03-17	1140	A	47.0	A	46.0	A
USGS	14076500	1965-03-18	1140	A	46.0	A	45.0	A
USGS	14076500	1965-03-19	1160	A	46.0	A	45.0	A
USGS	14076500	1965-03-20	1400	A	47.0	A	45.0	A
USGS	14076500	1965-03-21	1200	A	48.0	A	46.0	A
USGS	14076500	1965-03-22	1190	A	48.0	A	47.0	A
USGS	14076500	1965-03-23	1240	A	48.0	A	47.0	A
USGS	14076500	1965-03-24	1290	A	48.0	A	46.0	A
USGS	14076500	1965-03-25	1320	A	47.0	A	46.0	A
USGS	14076500	1965-03-26	1320	A	47.0	A	46.0	A
USGS	14076500	1965-03-27	1320	A	47.0	A	46.0	A
USGS	14076500	1965-03-28	1310	A	47.0	A	46.0	A
USGS	14076500	1965-03-29	1330	A	47.0	A	46.0	A
USGS	14076500	1965-03-30	1320	A	49.0	A	47.0	A
USGS	14076500	1965-03-31	1300	A	50.0	A	49.0	A
USGS	14076500	1965-04-01	1170	A	50.0	A	49.0	A
USGS	14076500	1965-04-02	1020	A	49.0	A	47.0	A
USGS	14076500	1965-04-03	924	A	50.0	A	48.0	A
USGS	14076500	1965-04-04	1000	A	50.0	A	49.0	A
USGS	14076500	1965-04-05	892	A	50.0	A	50.0	A
USGS	14076500	1965-04-06	856	A	50.0	A	49.0	A
USGS	14076500	1965-04-07	802	A	49.0	A	48.0	A
USGS	14076500	1965-04-08	766	A	49.0	A	48.0	A
USGS	14076500	1965-04-09	763	A	49.0	A	49.0	A
USGS	14076500	1965-04-10	752	A	49.0	A	48.0	A
USGS	14076500	1965-04-11	735	A	50.0	A	48.0	A
USGS	14076500	1965-04-12	710	A	51.0	A	49.0	A
USGS	14076500	1965-04-13	690	A	52.0	A	51.0	A
USGS	14076500	1965-04-14	634	A	52.0	A	51.0	A
USGS	14076500	1965-04-15	585	A	51.0	A	51.0	A
USGS	14076500	1965-04-16	582	A	51.0	A	51.0	A
USGS	14076500	1965-04-17	549	A	52.0	A	50.0	A
USGS	14076500	1965-04-18	558	A	52.0	A	51.0	A
USGS	14076500	1965-04-19	591	A	52.0	A	51.0	A
USGS	14076500	1965-04-20	760	A	52.0	A	52.0	A
USGS	14076500	1965-04-21	665	A	53.0	A	52.0	A
USGS	14076500	1965-04-22	640	A	53.0	A	52.0	A
USGS	14076500	1965-04-23	644	A	53.0	A	52.0	A
USGS	14076500	1965-04-24	672	A	54.0	A	53.0	A
USGS	14076500	1965-04-25	724	A	55.0	A	53.0	A
USGS	14076500	1965-04-26	749	A	56.0	A	54.0	A
USGS	14076500	1965-04-27	710	A	56.0	A	54.0	A
USGS	14076500	1965-04-28	618	A	56.0	A	54.0	A
USGS	14076500	1965-04-29	648	A	55.0	A	54.0	A
USGS	14076500	1965-04-30	594	A	55.0	A	53.0	A
USGS	14076500	1965-05-01	648	A	53.0	A	52.0	A
USGS	14076500	1965-05-02	624	A	53.0	A	51.0	A
USGS	14076500	1965-05-03	594	A	52.0	A	51.0	A
USGS	14076500	1965-05-04	594	A	53.0	A	51.0	A
USGS	14076500	1965-05-05	585	A	52.0	A	51.0	A
USGS	14076500	1965-05-06	531	A	52.0	A	50.0	A
USGS	14076500	1965-05-07	489	A	53.0	A	50.0	A
USGS	14076500	1965-05-08	474	A	54.0	A	51.0	A
USGS	14076500	1965-05-09	471	A	54.0	A	51.0	A
USGS	14076500	1965-05-10	465	A	55.0	A	52.0	A
USGS	14076500	1965-05-11	465	A	55.0	A	52.0	A
USGS	14076500	1965-05-12	459	A	55.0	A	52.0	A
USGS	14076500	1965-05-13	448	A	55.0	A	53.0	A
USGS	14076500	1965-05-14	453	A	54.0	A	52.0	A
USGS	14076500	1965-05-15	453	A	54.0	A	52.0	A
USGS	14076500	1965-05-16	453	A	54.0	A	53.0	A
USGS	14076500	1965-05-17	453	A	54.0	A	51.0	A
USGS	14076500	1965-05-18	489	A	54.0	A	52.0	A
USGS	14076500	1965-05-19	489	A	53.0	A	52.0	A
USGS	14076500	1965-05-20	483	A	52.0	A	51.0	A
USGS	14076500	1965-05-21	501	A	53.0	A	52.0	A
USGS	14076500	1965-05-22	483	A	54.0	A	51.0	A
USGS	14076500	1965-05-23	471	A	53.0	A	51.0	A
USGS	14076500	1965-05-24	474	A	53.0	A	50.0	A
USGS	14076500	1965-05-25	462	A	54.0	A	51.0	A
USGS	14076500	1965-05-26	459	A	54.0	A	51.0	A
USGS	14076500	1965-05-27	468	A	55.0	A	52.0	A
USGS	14076500	1965-05-28	498	A	54.0	A	52.0	A
USGS	14076500	1965-05-29	513	A	54.0	A	52.0	A
USGS	14076500	1965-05-30	564	A	55.0	A	53.0	A
USGS	14076500	1965-05-31	570	A	55.0	A	53.0	A
USGS	14076500	1965-06-01	546	A	55.0	A	52.0	A
USGS	14076500	1965-06-02	525	A	55.0	A	53.0	A
USGS	14076500	1965-06-03	492	A	55.0	A	52.0	A
USGS	14076500	1965-06-04	510	A	56.0	A	52.0	A
USGS	14076500	1965-06-05	507	A	56.0	A	53.0	A
USGS	14076500	1965-06-06	516	A	57.0	A	53.0	A
USGS	14076500	1965-06-07	546	A	57.0	A	54.0	A
USGS	14076500	1965-06-08	546	A	56.0	A	55.0	A
USGS	14076500	1965-06-09	534	A	57.0	A	54.0	A
USGS	14076500	1965-06-10	540	A	56.0	A	54.0	A
USGS	14076500	1965-06-11	576	A	56.0	A	55.0	A
USGS	14076500	1965-06-12	603	A	56.0	A	54.0	A
USGS	14076500	1965-06-13	561	A	55.0	A	53.0	A
USGS	14076500	1965-06-14	519	A	54.0	A	53.0	A
USGS	14076500	1965-06-15	504	A	54.0	A	52.0	A
USGS	14076500	1965-06-16	474	A	54.0	A	52.0	A
USGS	14076500	1965-06-17	504	A	54.0	A	53.0	A
USGS	14076500	1965-06-18	912	A	56.0	A	53.0	A
USGS	14076500	1965-06-19	791	A	56.0	A	53.0	A
USGS	14076500	1965-06-20	693	A	57.0	A	54.0	A
USGS	14076500	1965-06-21	662	A	58.0	A	55.0	A
USGS	14076500	1965-06-22	606	A	57.0	A	55.0	A
USGS	14076500	1965-06-23	537	A	56.0	A	55.0	A
USGS	14076500	1965-06-24	510	A	57.0	A	54.0	A
USGS	14076500	1965-06-25	516	A	56.0	A	54.0	A
USGS	14076500	1965-06-26	510	A	55.0	A	52.0	A
USGS	14076500	1965-06-27	468	A	55.0	A	52.0	A
USGS	14076500	1965-06-28	459	A	55.0	A	52.0	A
USGS	14076500	1965-06-29	456	A	56.0	A	52.0	A
USGS	14076500	1965-06-30	456	A	56.0	A	54.0	A
USGS	14076500	1965-07-01	456	A	56.0	A	54.0	A
USGS	14076500	1965-07-02	480	A	57.0	A	54.0	A
USGS	14076500	1965-07-03	486	A	58.0	A	55.0	A
USGS	14076500	1965-07-04	510	A	58.0	A	54.0	A
USGS	14076500	1965-07-05	519	A	59.0	A	56.0	A
USGS	14076500	1965-07-06	510	A	58.0	A	56.0	A
USGS	14076500	1965-07-07	501	A	58.0	A	55.0	A
USGS	14076500	1965-07-08	498	A	58.0	A	55.0	A
USGS	14076500	1965-07-09	495	A	57.0	A	54.0	A
USGS	14076500	1965-07-10	483	A	56.0	A	54.0	A
USGS	14076500	1965-07-11	477	A	55.0	A	54.0	A
USGS	14076500	1965-07-12	675	A	60.0	A	53.0	A
USGS	14076500	1965-07-13	976	A	60.0	A	57.0	A
USGS	14076500	1965-07-14	573	A	60.0	A	57.0	A
USGS	14076500	1965-07-15	483	A	58.0	A	55.0	A
USGS	14076500	1965-07-16	495	A	58.0	A	55.0	A
USGS	14076500	1965-07-17	480	A	58.0	A	55.0	A
USGS	14076500	1965-07-18	471	A	57.0	A	54.0	A
USGS	14076500	1965-07-19	474	A	56.0	A	54.0	A
USGS	14076500	1965-07-20	474	A	56.0	A	55.0	A
USGS	14076500	1965-07-21	477	A	55.0	A	54.0	A
USGS	14076500	1965-07-22	477	A	57.0	A	54.0	A
USGS	14076500	1965-07-23	477	A	58.0	A	54.0	A
USGS	14076500	1965-07-24	477	A	58.0	A	55.0	A
USGS	14076500	1965-07-25	471	A	57.0	A	55.0	A
USGS	14076500	1965-07-26	504	A	58.0	A	55.0	A
USGS	14076500	1965-07-27	501	A	58.0	A	55.0	A
USGS	14076500	1965-07-28	477	A	59.0	A	55.0	A
USGS	14076500	1965-07-29	471	A	59.0	A	55.0	A
USGS	14076500	1965-07-30	474	A	58.0	A	55.0	A
USGS	14076500	1965-07-31	465	A	57.0	A	55.0	A
USGS	14076500	1965-08-01	462	A	57.0	A	55.0	A
USGS	14076500	1965-08-02	468	A	58.0	A	55.0	A
USGS	14076500	1965-08-03	465	A	57.0	A	55.0	A
USGS	14076500	1965-08-04	465	A	57.0	A	54.0	A
USGS	14076500	1965-08-05	465	A	57.0	A	55.0	A
USGS	14076500	1965-08-06	468	A	58.0	A	55.0	A
USGS	14076500	1965-08-07	471	A	58.0	A	55.0	A
USGS	14076500	1965-08-08	477	A	58.0	A	55.0	A
USGS	14076500	1965-08-09	480	A	58.0	A	55.0	A
USGS	14076500	1965-08-10	477	A	58.0	A	55.0	A
USGS	14076500	1965-08-11	480	A	58.0	A	56.0	A
USGS	14076500	1965-08-12	483	A	56.0	A	55.0	A
USGS	14076500	1965-08-13	483	A	57.0	A	55.0	A
USGS	14076500	1965-08-14	477	A	57.0	A	55.0	A
USGS	14076500	1965-08-15	474	A	57.0	A	55.0	A
USGS	14076500	1965-08-16	474	A	58.0	A	55.0	A
USGS	14076500	1965-08-17	474	A	58.0	A	55.0	A
USGS	14076500	1965-08-18	477	A	57.0	A	55.0	A
USGS	14076500	1965-08-19	477	A	57.0	A	56.0	A
USGS	14076500	1965-08-20	498	A	57.0	A	54.0	A
USGS	14076500	1965-08-21	495	A	57.0	A	55.0	A
USGS	14076500	1965-08-22	495	A	57.0	A	56.0	A
USGS	14076500	1965-08-23	489	A	57.0	A	55.0	A
USGS	14076500	1965-08-24	495	A	57.0	A	55.0	A
USGS	14076500	1965-08-25	498	A	56.0	A	55.0	A
USGS	14076500	1965-08-26	585	A	58.0	A	55.0	A
USGS	14076500	1965-08-27	679	A	59.0	A	58.0	A
USGS	14076500	1965-08-28	576	A	58.0	A	56.0	A
USGS	14076500	1965-08-29	546	A	56.0	A	55.0	A
USGS	14076500	1965-08-30	525	A	56.0	A	54.0	A
USGS	14076500	1965-08-31	513	A	56.0	A	54.0	A
USGS	14076500	1965-09-01	504	A	57.0	A	54.0	A
USGS	14076500	1965-09-02	510	A	57.0	A	54.0	A
USGS	14076500	1965-09-03	498	A	56.0	A	54.0	A
USGS	14076500	1965-09-04	474	A	56.0	A	54.0	A
USGS	14076500	1965-09-05	486	A	55.0	A	54.0	A
USGS	14076500	1965-09-06	486	A	55.0	A	54.0	A
USGS	14076500	1965-09-07	483	A	55.0	A	53.0	A
USGS	14076500	1965-09-08	483	A	55.0	A	53.0	A
USGS	14076500	1965-09-09	477	A	56.0	A	54.0	A
USGS	14076500	1965-09-10	480	A	55.0	A	54.0	A
USGS	14076500	1965-09-11	474	A	55.0	A	54.0	A
USGS	14076500	1965-09-12	474	A	55.0	A	53.0	A
USGS	14076500	1965-09-13	474	A	55.0	A	54.0	A
USGS	14076500	1965-09-14	468	A	55.0	A	54.0	A
USGS	14076500	1965-09-15	471	A	54.0	A	54.0	A
USGS	14076500	1965-09-16	480	A	54.0	A	53.0	A
USGS	14076500	1965-09-17	483	A	53.0	A	52.0	A
USGS	14076500	1965-09-18	486	A	53.0	A	52.0	A
USGS	14076500	1965-09-19	489	A	54.0	A	52.0	A
USGS	14076500	1965-09-20	489	A	54.0	A	53.0	A
USGS	14076500	1965-09-21	492	A	55.0	A	53.0	A
USGS	14076500	1965-09-22	483	A	54.0	A	52.0	A
USGS	14076500	1965-09-23	489	A	54.0	A	52.0	A
USGS	14076500	1965-09-24	486	A	54.0	A	52.0	A
USGS	14076500	1965-09-25	486	A	54.0	A	52.0	A
USGS	14076500	1965-09-26	486	A	54.0	A	52.0	A
USGS	14076500	1965-09-27	486	A	53.0	A	52.0	A
USGS	14076500	1965-09-28	486	A	52.0	A	51.0	A
USGS	14076500	1965-09-29	483	A	53.0	A	52.0	A
USGS	14076500	1965-09-30	510	A	53.0	A	52.0	A
USGS	14076500	1965-10-01	507	A	53.0	A	52.0	A
USGS	14076500	1965-10-02	507	A	53.0	A	52.0	A
USGS	14076500	1965-10-03	507	A	53.0	A	52.0	A
USGS	14076500	1965-10-04	504	A	53.0	A	53.0	A
USGS	14076500	1965-10-05	504	A	53.0	A	53.0	A
USGS	14076500	1965-10-06	513	A	53.0	A	51.0	A
USGS	14076500	1965-10-07	510	A	53.0	A	51.0	A
USGS	14076500	1965-10-08	507	A	53.0	A	51.0	A
USGS	14076500	1965-10-09	507	A	52.0	A	51.0	A
USGS	14076500	1965-10-10	504	A	52.0	A	51.0	A
USGS	14076500	1965-10-11	504	A	52.0	A	51.0	A
USGS	14076500	1965-10-12	504	A	52.0	A	51.0	A
USGS	14076500	1965-10-13	507	A	52.0	A	51.0	A
USGS	14076500	1965-10-14	507	A	52.0	A	51.0	A
USGS	14076500	1965-10-15	507	A	51.0	A	51.0	A
USGS	14076500	1965-10-16	510	A	51.0	A	50.0	A
USGS	14076500	1965-10-17	507	A	51.0	A	50.0	A
USGS	14076500	1965-10-18	507	A	51.0	A	51.0	A
USGS	14076500	1965-10-19	537	A	51.0	A	51.0	A
USGS	14076500	1965-10-20	576	A	51.0	A	49.0	A
USGS	14076500	1965-10-21	567	A	50.0	A	49.0	A
USGS	14076500	1965-10-22	558	A	50.0	A	49.0	A
USGS	14076500	1965-10-23	564	A	50.0	A	49.0	A
USGS	14076500	1965-10-24	525	A	50.0	A	50.0	A
USGS	14076500	1965-10-25	501	A	50.0	A	49.0	A
USGS	14076500	1965-10-26	495	A	50.0	A	49.0	A
USGS	14076500	1965-10-27	491	A	50.0	A	49.0	A
USGS	14076500	1965-10-28	488	A	50.0	A	49.0	A
USGS	14076500	1965-10-29	485	A	50.0	A	49.0	A
USGS	14076500	1965-10-30	485	A	50.0	A	49.0	A
USGS	14076500	1965-10-31	486	A	50.0	A	49.0	A
USGS	14076500	1965-11-01	1010	A	50.0	A	49.0	A
USGS	14076500	1965-11-02	1190	A	49.0	A	49.0	A
USGS	14076500	1965-11-03	1180	A	49.0	A	49.0	A
USGS	14076500	1965-11-04	1190	A	49.0	A	49.0	A
USGS	14076500	1965-11-05	1190	A	49.0	A	48.0	A
USGS	14076500	1965-11-06	1190	A	48.0	A	47.0	A
USGS	14076500	1965-11-07	1220	A	47.0	A	47.0	A
USGS	14076500	1965-11-08	1280	A	47.0	A	47.0	A
USGS	14076500	1965-11-09	1290	A	47.0	A	47.0	A
USGS	14076500	1965-11-10	1290	A	47.0	A	46.0	A
USGS	14076500	1965-11-11	1320	A	46.0	A	46.0	A
USGS	14076500	1965-11-12	1370	A	46.0	A	46.0	A
USGS	14076500	1965-11-13	1450	A	46.0	A	46.0	A
USGS	14076500	1965-11-14	1490	A	46.0	A	45.0	A
USGS	14076500	1965-11-15	1450	A	46.0	A	45.0	A
USGS	14076500	1965-11-16	1450	A	45.0	A	45.0	A
USGS	14076500	1965-11-17	1470	A	46.0	A	45.0	A
USGS	14076500	1965-11-18	1500	A	46.0	A	46.0	A
USGS	14076500	1965-11-19	1430	A	46.0	A	45.0	A
USGS	14076500	1965-11-20	1400	A	45.0	A	45.0	A
USGS	14076500	1965-11-21	1420	A	45.0	A	45.0	A
USGS	14076500	1965-11-22	1430	A	45.0	A	44.0	A
USGS	14076500	1965-11-23	1430	A	44.0	A	44.0	A
USGS	14076500	1965-11-24	1430	A	44.0	A	44.0	A
USGS	14076500	1965-11-25	1420	A	44.0	A	43.0	A
USGS	14076500	1965-11-26	1410	A	43.0	A	42.0	A
USGS	14076500	1965-11-27	1360	A	42.0	A	42.0	A
USGS	14076500	1965-11-28	1360	A	42.0	A	41.0	A
USGS	14076500	1965-11-29	1130	A	41.0	A	41.0	A
USGS	14076500	1965-11-30	1020	A	42.0	A	41.0	A
USGS	14076500	1965-12-01	1070	A	42.0	A	42.0	A
USGS	14076500	1965-12-02	1100	A	43.0	A	42.0	A
USGS	14076500	1965-12-03	1160	A	43.0	A	43.0	A
USGS	14076500	1965-12-04	1380	A	44.0	A	43.0	A
USGS	14076500	1965-12-05	1360	A	44.0	A	44.0	A
USGS	14076500	1965-12-06	1100	A	44.0	A	44.0	A
USGS	14076500	1965-12-07	1110	A	44.0	A	44.0	A
USGS	14076500	1965-12-08	1070	A	44.0	A	44.0	A
USGS	14076500	1965-12-09	1050	A	44.0	A	44.0	A
USGS	14076500	1965-12-10	1040	A	44.0	A	44.0	A
USGS	14076500	1965-12-11	1270	A	44.0	A	42.0	A
USGS	14076500	1965-12-12	1260	A	42.0	A	42.0	A
USGS	14076500	1965-12-13	1260	A	42.0	A	42.0	A
USGS	14076500	1965-12-14	1300	A	42.0	A	41.0	A
USGS	14076500	1965-12-15	1320	A	41.0	A	39.0	A
USGS	14076500	1965-12-16	1310	A	39.0	A	38.0	A
USGS	14076500	1965-12-17	1240	A	38.0	A	38.0	A
USGS	14076500	1965-12-18	1270	A	38.0	A	38.0	A
USGS	14076500	1965-12-19	1350	A	38.0	A	38.0	A
USGS	14076500	1965-12-20	1360	A	38.0	A	38.0	A
USGS	14076500	1965-12-21	1370	A	38.0	A	38.0	A
USGS	14076500	1965-12-22	1330	A	38.0	A	38.0	A
USGS	14076500	1965-12-23	1280	A	38.0	A	38.0	A
USGS	14076500	1965-12-24	1360	A	38.0	A	38.0	A
USGS	14076500	1965-12-25	1410	A	38.0	A	38.0	A
USGS	14076500	1965-12-26	1420	A	38.0	A	38.0	A
USGS	14076500	1965-12-27	1430	A	39.0	A	38.0	A
USGS	14076500	1965-12-28	1120	A	41.0	A	39.0	A
USGS	14076500	1965-12-29	918	A	42.0	A	41.0	A
USGS	14076500	1965-12-30	914	A	42.0	A	42.0	A
USGS	14076500	1965-12-31	930	A	42.0	A	41.0	A
USGS	14076500	1966-01-01	1260	A	41.0	A	38.0	A
USGS	14076500	1966-01-02	1490	A	38.0	A	38.0	A
USGS	14076500	1966-01-03	1510	A	39.0	A	38.0	A
USGS	14076500	1966-01-04	1550	A	39.0	A	39.0	A
USGS	14076500	1966-01-05	1420	A	40.0	A	39.0	A
USGS	14076500	1966-01-06	1830	A	40.0	A	40.0	A
USGS	14076500	1966-01-07	1740	A	41.0	A	40.0	A
USGS	14076500	1966-01-08	1830	A	41.0	A	41.0	A
USGS	14076500	1966-01-09	1880	A	41.0	A	40.0	A
USGS	14076500	1966-01-10	1940	A	40.0	A	40.0	A
USGS	14076500	1966-01-11	1960	A	40.0	A	40.0	A
USGS	14076500	1966-01-12	1880	A	40.0	A	40.0	A
USGS	14076500	1966-01-13	1870	A	41.0	A	40.0	A
USGS	14076500	1966-01-14	1840	A	41.0	A	41.0	A
USGS	14076500	1966-01-15	1870	A	42.0	A	41.0	A
USGS	14076500	1966-01-16	1840	A	42.0	A	41.0	A
USGS	14076500	1966-01-17	1840	A	41.0	A	40.0	A
USGS	14076500	1966-01-18	1830	A	40.0	A	39.0	A
USGS	14076500	1966-01-19	1810	A	39.0	A	38.0	A
USGS	14076500	1966-01-20	1790	A	38.0	A	38.0	A
USGS	14076500	1966-01-21	1840	A	38.0	A	38.0	A
USGS	14076500	1966-01-22	1830	A	38.0	A	38.0	A
USGS	14076500	1966-01-23	1820	A	39.0	A	38.0	A
USGS	14076500	1966-01-24	1800	A	40.0	A	39.0	A
USGS	14076500	1966-01-25	1640	A	41.0	A	40.0	A
USGS	14076500	1966-01-26	1490	A	41.0	A	41.0	A
USGS	14076500	1966-01-27	1520	A	41.0	A	41.0	A
USGS	14076500	1966-01-28	1520	A	41.0	A	41.0	A
USGS	14076500	1966-01-29	1710	A	41.0	A	41.0	A
USGS	14076500	1966-01-30	1740	A	41.0	A	41.0	A
USGS	14076500	1966-01-31	1520	A	41.0	A	41.0	A
USGS	14076500	1966-02-01	1500	A	41.0	A	41.0	A
USGS	14076500	1966-02-02	1500	A	41.0	A	41.0	A
USGS	14076500	1966-02-03	1490	A	41.0	A	41.0	A
USGS	14076500	1966-02-04	1520	A	42.0	A	41.0	A
USGS	14076500	1966-02-05	1670	A	42.0	A	42.0	A
USGS	14076500	1966-02-06	1670	A	42.0	A	42.0	A
USGS	14076500	1966-02-07	1680	A	42.0	A	42.0	A
